::1 - - [07/Aug/2018:12:18:34 +0300] "GET /phpmyadmin/ HTTP/1.1" 200 12710 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:06 +0300] "GET /phpmyadmin/js/whitelist.php?lang=en&db=&collation_connection=utf8mb4_unicode_ci&token=51c5d2836531abc70d16bb4058c7993a&v=4.6.5.2 HTTP/1.1" 200 475 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:06 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=jquery/jquery-2.1.4.min.js&scripts%5B%5D=sprintf.js&scripts%5B%5D=ajax.js&scripts%5B%5D=keyhandler.js&scripts%5B%5D=jquery/jquery-ui-1.11.4.min.js&scripts%5B%5D=jquery/jquery.cookie.js&scripts%5B%5D=jquery/jquery.mousewheel.js&scripts%5B%5D=jquery/jquery.event.drag-2.2.js&scripts%5B%5D=jquery/jquery-ui-timepicker-addon.js&scripts%5B%5D=jquery/jquery.ba-hashchange-1.3.js&v=4.6.5.2 HTTP/1.1" 200 134175 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:06 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=console.js&v=4.6.5.2 HTTP/1.1" 200 10728 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:06 +0300] "GET /phpmyadmin/js/messages.php?lang=en&db=&collation_connection=utf8mb4_unicode_ci&token=51c5d2836531abc70d16bb4058c7993a&v=4.6.5.2 HTTP/1.1" 200 8533 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:06 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=indexes.js&scripts%5B%5D=common.js&scripts%5B%5D=page_settings.js&scripts%5B%5D=codemirror/lib/codemirror.js&scripts%5B%5D=codemirror/mode/sql/sql.js&scripts%5B%5D=codemirror/addon/runmode/runmode.js&scripts%5B%5D=codemirror/addon/hint/show-hint.js&scripts%5B%5D=codemirror/addon/hint/sql-hint.js&scripts%5B%5D=codemirror/addon/lint/lint.js&scripts%5B%5D=codemirror/addon/lint/sql-lint.js&v=4.6.5.2 HTTP/1.1" 200 118975 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:06 +0300] "GET /phpmyadmin/js/get_image.js.php?theme=pmahomme&v=4.6.5.2 HTTP/1.1" 200 1833 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:11 +0300] "GET /phpmyadmin/themes/pmahomme/img/left_nav_bg.png HTTP/1.1" 200 257 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:11 +0300] "GET /phpmyadmin/themes/pmahomme/img/sprites.png?v=4.6.5.2 HTTP/1.1" 200 46733 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:11 +0300] "POST /phpmyadmin/db_structure.php?ajax_request=1&favorite_table=1&sync_favorite_tables=1&lang=en&collation_connection=utf8mb4_unicode_ci&token=51c5d2836531abc70d16bb4058c7993a HTTP/1.1" 200 143 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:10 +0300] "POST /phpmyadmin/navigation.php?ajax_request=1&lang=en&collation_connection=utf8mb4_unicode_ci&token=51c5d2836531abc70d16bb4058c7993a HTTP/1.1" 200 2017 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:11 +0300] "POST /phpmyadmin/version_check.php HTTP/1.1" 200 28 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:19 +0300] "GET /phpmyadmin/ HTTP/1.1" 200 12673 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:20 +0300] "GET /phpmyadmin/phpmyadmin.css.php?nocache=5942759171ltr HTTP/1.1" 200 20071 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:20 +0300] "GET /phpmyadmin/js/whitelist.php?lang=en&db=&token=fdf79c685d8c527119859ff7f4bdf6b0&v=4.6.5.2 HTTP/1.1" 200 475 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:20 +0300] "GET /phpmyadmin/js/messages.php?lang=en&db=&token=fdf79c685d8c527119859ff7f4bdf6b0&v=4.6.5.2 HTTP/1.1" 200 8533 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:20 +0300] "POST /phpmyadmin/navigation.php?ajax_request=1&token=fdf79c685d8c527119859ff7f4bdf6b0 HTTP/1.1" 200 2015 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:21 +0300] "POST /phpmyadmin/db_structure.php?ajax_request=1&favorite_table=1&sync_favorite_tables=1&token=fdf79c685d8c527119859ff7f4bdf6b0 HTTP/1.1" 200 143 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:21 +0300] "POST /phpmyadmin/version_check.php HTTP/1.1" 200 28 "http://localhost/phpmyadmin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.10240"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/ HTTP/1.1" 200 12719 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/themes/pmahomme/jquery/jquery-ui-1.11.4.css HTTP/1.1" 200 35020 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/js/codemirror/lib/codemirror.css?v=4.6.5.2 HTTP/1.1" 200 7771 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/js/codemirror/addon/lint/lint.css?v=4.6.5.2 HTTP/1.1" 200 3068 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/js/codemirror/addon/hint/show-hint.css?v=4.6.5.2 HTTP/1.1" 200 662 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/themes/pmahomme/css/printview.css?v=4.6.5.2 HTTP/1.1" 200 2611 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/phpmyadmin.css.php?nocache=5942759171ltr HTTP/1.1" 200 20071 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=jquery/jquery-2.1.4.min.js&scripts%5B%5D=sprintf.js&scripts%5B%5D=ajax.js&scripts%5B%5D=keyhandler.js&scripts%5B%5D=jquery/jquery-ui-1.11.4.min.js&scripts%5B%5D=jquery/jquery.cookie.js&scripts%5B%5D=jquery/jquery.mousewheel.js&scripts%5B%5D=jquery/jquery.event.drag-2.2.js&scripts%5B%5D=jquery/jquery-ui-timepicker-addon.js&scripts%5B%5D=jquery/jquery.ba-hashchange-1.3.js&v=4.6.5.2 HTTP/1.1" 200 134175 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=console.js&v=4.6.5.2 HTTP/1.1" 200 10728 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:30 +0300] "GET /phpmyadmin/themes/pmahomme/img/logo_left.png HTTP/1.1" 200 2234 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:30 +0300] "GET /phpmyadmin/themes/dot.gif HTTP/1.1" 200 43 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:30 +0300] "GET /phpmyadmin/themes/pmahomme/img/ajax_clock_small.gif HTTP/1.1" 200 1810 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:30 +0300] "GET /phpmyadmin/themes/pmahomme/img/s_collapseall.png HTTP/1.1" 200 170 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:30 +0300] "GET /phpmyadmin/themes/pmahomme/img/b_plugin.png HTTP/1.1" 200 591 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=indexes.js&scripts%5B%5D=common.js&scripts%5B%5D=page_settings.js&scripts%5B%5D=codemirror/lib/codemirror.js&scripts%5B%5D=codemirror/mode/sql/sql.js&scripts%5B%5D=codemirror/addon/runmode/runmode.js&scripts%5B%5D=codemirror/addon/hint/show-hint.js&scripts%5B%5D=codemirror/addon/hint/sql-hint.js&scripts%5B%5D=codemirror/addon/lint/lint.js&scripts%5B%5D=codemirror/addon/lint/sql-lint.js&v=4.6.5.2 HTTP/1.1" 200 118975 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/js/whitelist.php?lang=en&db=&collation_connection=utf8mb4_unicode_ci&token=7e028a9f3018a72dff22dde3836cd4d0&v=4.6.5.2 HTTP/1.1" 200 475 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=jquery/jquery.debounce-1.0.5.js&scripts%5B%5D=menu-resizer.js&scripts%5B%5D=cross_framing_protection.js&scripts%5B%5D=rte.js&scripts%5B%5D=tracekit/tracekit.js&scripts%5B%5D=error_report.js&scripts%5B%5D=config.js&scripts%5B%5D=doclinks.js&scripts%5B%5D=functions.js&scripts%5B%5D=navigation.js&v=4.6.5.2 HTTP/1.1" 200 81447 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:29 +0300] "GET /phpmyadmin/js/messages.php?lang=en&db=&collation_connection=utf8mb4_unicode_ci&token=7e028a9f3018a72dff22dde3836cd4d0&v=4.6.5.2 HTTP/1.1" 200 8533 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:30 +0300] "GET /phpmyadmin/js/get_image.js.php?theme=pmahomme&v=4.6.5.2 HTTP/1.1" 200 1833 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:30 +0300] "GET /phpmyadmin/themes/pmahomme/img/sprites.png?v=4.6.5.2 HTTP/1.1" 200 46733 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:30 +0300] "GET /phpmyadmin/themes/pmahomme/img/left_nav_bg.png HTTP/1.1" 200 257 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:30 +0300] "POST /phpmyadmin/navigation.php?ajax_request=1&lang=en&collation_connection=utf8mb4_unicode_ci&token=7e028a9f3018a72dff22dde3836cd4d0 HTTP/1.1" 200 2014 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:31 +0300] "GET /phpmyadmin/favicon.ico HTTP/1.1" 200 22486 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; WOW64; Trident/8.0; .NET4.0C; .NET4.0E; InfoPath.3; BIDUBrowser 2.x)"
::1 - - [07/Aug/2018:12:19:31 +0300] "POST /phpmyadmin/version_check.php HTTP/1.1" 200 28 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:31 +0300] "POST /phpmyadmin/db_structure.php?ajax_request=1&favorite_table=1&sync_favorite_tables=1&lang=en&collation_connection=utf8mb4_unicode_ci&token=7e028a9f3018a72dff22dde3836cd4d0 HTTP/1.1" 200 143 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:40 +0300] "GET /phpmyadmin/server_import.php?db=&lang=en&collation_connection=utf8mb4_unicode_ci&token=7e028a9f3018a72dff22dde3836cd4d0&ajax_request=true&ajax_page_request=true&_nocache=1533633580598544116 HTTP/1.1" 200 5925 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:19:41 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=import.js&call_done=1&v=4.6.5.2 HTTP/1.1" 200 1699 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:35 +0300] "POST /phpmyadmin/import.php HTTP/1.1" 200 7374 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:37 +0300] "GET /phpmyadmin/js/whitelist.php?lang=en&db=&token=7e028a9f3018a72dff22dde3836cd4d0&v=4.6.5.2 HTTP/1.1" 200 475 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:37 +0300] "GET /phpmyadmin/js/messages.php?lang=en&db=&token=7e028a9f3018a72dff22dde3836cd4d0&v=4.6.5.2 HTTP/1.1" 200 8533 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:37 +0300] "POST /phpmyadmin/navigation.php?ajax_request=1&token=7e028a9f3018a72dff22dde3836cd4d0 HTTP/1.1" 200 2017 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:53 +0300] "GET /phpmyadmin/import.php HTTP/1.1" 200 7671 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:54 +0300] "GET /phpmyadmin/js/codemirror/lib/codemirror.css?v=4.6.5.2 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:54 +0300] "GET /phpmyadmin/themes/pmahomme/jquery/jquery-ui-1.11.4.css HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:54 +0300] "GET /phpmyadmin/js/codemirror/addon/lint/lint.css?v=4.6.5.2 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:54 +0300] "GET /phpmyadmin/js/codemirror/addon/hint/show-hint.css?v=4.6.5.2 HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:54 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=indexes.js&scripts%5B%5D=common.js&scripts%5B%5D=page_settings.js&scripts%5B%5D=codemirror/lib/codemirror.js&scripts%5B%5D=codemirror/mode/sql/sql.js&scripts%5B%5D=codemirror/addon/runmode/runmode.js&scripts%5B%5D=codemirror/addon/hint/show-hint.js&scripts%5B%5D=codemirror/addon/hint/sql-hint.js&scripts%5B%5D=codemirror/addon/lint/lint.js&scripts%5B%5D=codemirror/addon/lint/sql-lint.js&v=4.6.5.2 HTTP/1.1" 200 118975 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:54 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=console.js&v=4.6.5.2 HTTP/1.1" 200 10728 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
::1 - - [07/Aug/2018:12:20:54 +0300] "GET /phpmyadmin/js/get_scripts.js.php?scripts%5B%5D=jquery/jquery-2.1.4.min.js&scripts%5B%5D=sprintf.js&scripts%5B%5D=ajax.js&scripts%5B%5D=keyhandler.js&scripts%5B%5D=jquery/jquery-ui-1.11.4.min.js&scripts%5B%5D=jquery/jquery.cookie.js&scripts%5B%5D=jquery/jquery.mousewheel.js&scripts%5B%5D=jquery/jquery.event.drag-2.2.js&scripts%5B%5D=jquery/jquery-ui-timepicker-addon.js&scripts%5B%5D=jquery/jquery.ba-hashchange-1.3.js&v=4.6.5.2 HTTP/1.1" 200 134175 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.91 Safari/537.36"
